geo_id,type,coordinates,highway,lanes,length,maxspeed
9012,LineString,"[[-8.5692165, 41.1512481], [-8.5691815, 41.1512332], [-8.5691637, 41.1512313], [-8.5691472, 41.1512364], [-8.568676, 41.1514528], [-8.5686505, 41.1514598], [-8.568625, 41.1514581], [-8.5685906, 41.1514404], [-8.5685835, 41.1514163], [-8.5685826, 41.151391], [-8.5686118, 41.1512986], [-8.5686536, 41.1511025], [-8.5686873, 41.1510053], [-8.5687538, 41.1508468], [-8.5687714, 41.1507913], [-8.5687838, 41.1507359], [-8.5687939, 41.1506628], [-8.5687991, 41.1505702]]",12,0,159.405,0
9013,LineString,"[[-8.5718096, 41.148985], [-8.5718506, 41.149043]]",12,0,7.306,0
9014,LineString,"[[-8.5718096, 41.148985], [-8.5717998, 41.1489582], [-8.5718, 41.1489363], [-8.571857, 41.1488394], [-8.5719744, 41.1486592], [-8.5719743, 41.148634], [-8.571966, 41.1486088], [-8.5719556, 41.1485799], [-8.5717758, 41.148498], [-8.5715369, 41.1483531], [-8.5713204, 41.1481882]]",12,0,117.711,0
9015,LineString,"[[-8.5718096, 41.148985], [-8.5716732, 41.1490252], [-8.5715794, 41.1490631], [-8.5715093, 41.1490876], [-8.571429, 41.1491259], [-8.5713559, 41.1491796], [-8.571246, 41.1492279], [-8.5711406, 41.1492399], [-8.5710881, 41.1492557], [-8.5710497, 41.1492854], [-8.5710257, 41.1493098], [-8.5709795, 41.1493602], [-8.5708739, 41.1494315], [-8.570809, 41.1494614], [-8.5707212, 41.1494855], [-8.5706684, 41.1494999]]",12,0,114.04,0
9016,LineString,"[[-8.5722405, 41.1473816], [-8.5722225, 41.1473488], [-8.5722299, 41.1472914], [-8.5722402, 41.1472323], [-8.5722953, 41.1471379], [-8.5723512, 41.1470477], [-8.5724202, 41.1469644], [-8.5725148, 41.1468341], [-8.572534, 41.1467218], [-8.5725579, 41.1466202], [-8.5725702, 41.1465681]]",12,0,96.898,0
9017,LineString,"[[-8.5722405, 41.1473816], [-8.5721693, 41.1475115], [-8.5721197, 41.1475623], [-8.5720578, 41.1476084], [-8.5719279, 41.1476751], [-8.5717386, 41.1477248], [-8.5715817, 41.1477684], [-8.5713978, 41.147826], [-8.5713801, 41.1478404], [-8.5713726, 41.1478547], [-8.5713231, 41.1479738], [-8.5712795, 41.1480205], [-8.571238, 41.1481039], [-8.5712465, 41.1481368], [-8.5712713, 41.1481662], [-8.5713204, 41.1481882]]",12,0,136.96200000000002,0
9018,LineString,"[[-8.5722405, 41.1473816], [-8.5721709, 41.1473717], [-8.5719796, 41.1473269]]",12,0,22.706,0
9019,LineString,"[[-8.5722405, 41.1473816], [-8.5723895, 41.1473964], [-8.5726447, 41.1474517], [-8.5727731, 41.1474674]]",12,0,45.711999999999996,0
9020,LineString,"[[-8.5726867, 41.1456522], [-8.5728646, 41.1456078], [-8.5735705, 41.1454559], [-8.5736796, 41.1454472]]",6,0,86.354,0
9021,LineString,"[[-8.5726867, 41.1456522], [-8.572657, 41.145769], [-8.5726211, 41.1460622], [-8.5726055, 41.1462748], [-8.5725683, 41.1464757], [-8.5725702, 41.1465681]]",12,0,102.47200000000001,0
9022,LineString,"[[-8.5726867, 41.1456522], [-8.5725785, 41.1456686], [-8.5723921, 41.1456419], [-8.5722488, 41.1456361], [-8.5721086, 41.1456419]]",12,0,48.903,0
9023,LineString,"[[-8.5721086, 41.1456419], [-8.5722488, 41.1456361], [-8.5723921, 41.1456419], [-8.5725785, 41.1456686], [-8.5726867, 41.1456522]]",12,0,48.903,0
9024,LineString,"[[-8.5741163, 41.1484487], [-8.5740259, 41.1482933], [-8.5739757, 41.1482335], [-8.5739086, 41.1481749], [-8.5738564, 41.1481484], [-8.5737919, 41.1481266], [-8.5736741, 41.1480919], [-8.5736404, 41.1480802]]",12,0,60.225,0
9025,LineString,"[[-8.5736404, 41.1480802], [-8.5737056, 41.1480738], [-8.5737972, 41.1480672], [-8.5738273, 41.1480576]]",12,0,15.947000000000001,0
9026,LineString,"[[-8.5736404, 41.1480802], [-8.5735825, 41.1480785], [-8.5735023, 41.1480757], [-8.5733634, 41.1480622], [-8.5731746, 41.1480283]]",12,0,39.553000000000004,0
9027,LineString,"[[-8.5736404, 41.1480802], [-8.5736741, 41.1480919], [-8.5737919, 41.1481266], [-8.5738564, 41.1481484], [-8.5739086, 41.1481749], [-8.5739757, 41.1482335], [-8.5740259, 41.1482933], [-8.5741163, 41.1484487]]",12,0,60.225,0
9028,LineString,"[[-8.5778492, 41.1468028], [-8.5778639, 41.1467581], [-8.5778668, 41.1466856], [-8.5778506, 41.1465799], [-8.5777978, 41.146157], [-8.577797, 41.1461157], [-8.5777807, 41.1460787]]",5,0,81.17699999999999,0
9029,LineString,"[[-8.5931326, 41.1528881], [-8.593552, 41.1528897], [-8.5936297, 41.1528951], [-8.5937111, 41.1529007]]",6,0,48.492,0
9030,LineString,"[[-8.5926128, 41.1527705], [-8.592543, 41.1527453], [-8.5923859, 41.1526887], [-8.591988, 41.1525454]]",12,0,57.99100000000001,0
9031,LineString,"[[-8.6423122, 41.1516431], [-8.6425753, 41.1518013], [-8.6428349, 41.1519595], [-8.6430887, 41.1521214], [-8.643336, 41.1522959], [-8.6436757, 41.1525659], [-8.6437924, 41.1526663], [-8.6439403, 41.1528041], [-8.6441769, 41.1530624], [-8.6444154, 41.1533696], [-8.6445129, 41.1535123], [-8.6446242, 41.1536905], [-8.6447139, 41.1538521], [-8.6448712, 41.1541764], [-8.6449344, 41.1543193], [-8.6450109, 41.1545059], [-8.6452306, 41.1550502]]",0,3,462.05400000000003,8
9032,LineString,"[[-8.6452306, 41.1550502], [-8.645216, 41.1552772], [-8.6453037, 41.1555498], [-8.6453609, 41.1557279], [-8.6455215, 41.1562278], [-8.6455583, 41.1564], [-8.6455604, 41.1564693], [-8.6455555, 41.1565359], [-8.6455314, 41.1566185], [-8.6454821, 41.1567242], [-8.645415, 41.1568579], [-8.6453625, 41.1570127]]",7,0,224.06099999999998,0
9033,LineString,"[[-8.6452306, 41.1550502], [-8.6453262, 41.1552845], [-8.6453805, 41.1554134], [-8.6454743, 41.1556535], [-8.6455749, 41.1558948], [-8.6456744, 41.1561383], [-8.6458005, 41.1564294], [-8.6458816, 41.1565942], [-8.6459508, 41.1567287], [-8.6462183, 41.1571804], [-8.6464357, 41.1574888], [-8.6466562, 41.1577671], [-8.6475074, 41.1587788], [-8.6479153, 41.1592537], [-8.6484557, 41.1598944]]",0,3,606.494,8
9034,LineString,"[[-8.6344523, 41.1731852], [-8.6338963, 41.1736904]]",6,0,72.94800000000001,0
9035,LineString,"[[-8.6414024, 41.1726454], [-8.6412563, 41.1729067]]",6,0,31.524,0
9036,LineString,"[[-8.6526088, 41.1706458], [-8.652466, 41.170677], [-8.6523245, 41.1707079], [-8.6522972, 41.1707138]]",6,0,27.155,0
9037,LineString,"[[-8.6526088, 41.1706458], [-8.6527725, 41.1705912], [-8.6530103, 41.1704586], [-8.6530927, 41.1703741], [-8.6531179, 41.1702993]]",6,0,59.995,0
9038,LineString,"[[-8.6526088, 41.1706458], [-8.652229, 41.1703727], [-8.6517632, 41.1700376], [-8.6515239, 41.1700954]]",6,0,118.931,0
9039,LineString,"[[-8.654825, 41.1733443], [-8.65495, 41.1731929], [-8.6550308, 41.1730951]]",3,2,32.626999999999995,0
9040,LineString,"[[-8.654825, 41.1733443], [-8.6548007, 41.1733753], [-8.654762, 41.1734207], [-8.6544144, 41.1738279], [-8.6542698, 41.1739899]]",3,2,85.522,0
9041,LineString,"[[-8.6616116, 41.1645873], [-8.6616214, 41.1645255]]",12,0,6.921,0
9042,LineString,"[[-8.6616214, 41.1645255], [-8.6616116, 41.1645873]]",12,0,6.921,0
9043,LineString,"[[-8.6616214, 41.1645255], [-8.6615669, 41.1645053], [-8.6615172, 41.1644885], [-8.6614413, 41.1644744], [-8.6613816, 41.1644633], [-8.6611782, 41.1644256]]",6,0,38.873000000000005,0
9044,LineString,"[[-8.6616214, 41.1645255], [-8.6616316, 41.1644918], [-8.6616495, 41.1644324], [-8.6616871, 41.1643081]]",12,0,24.791,0
9045,LineString,"[[-8.6616871, 41.1643081], [-8.6616495, 41.1644324], [-8.6616316, 41.1644918], [-8.6616214, 41.1645255]]",12,0,24.791,0
9046,LineString,"[[-8.6507905, 41.1670603], [-8.6504972, 41.1674178], [-8.6504238, 41.1674777], [-8.650312, 41.1675542], [-8.6500715, 41.1676671]]",6,0,92.15700000000001,0
9047,LineString,"[[-8.6507905, 41.1670603], [-8.6508809, 41.1669468], [-8.6508953, 41.1669288], [-8.6510554, 41.1667081], [-8.6511178, 41.1666307], [-8.6511915, 41.166534]]",6,0,67.47800000000001,0
9048,LineString,"[[-8.6507905, 41.1670603], [-8.6509143, 41.1671358], [-8.6510034, 41.1672078], [-8.6511162, 41.167299], [-8.651303, 41.1674484], [-8.6513801, 41.1675094], [-8.6517995, 41.1678593], [-8.6518829, 41.1678979]]",6,0,130.911,0
9049,LineString,"[[-8.6451468, 41.1674218], [-8.6450603, 41.1675737], [-8.6449457, 41.1678714], [-8.6449343, 41.1679012], [-8.6448999, 41.1680181], [-8.6448989, 41.1681045], [-8.6448722, 41.1682646], [-8.6449759, 41.1683702], [-8.6449952, 41.1684102], [-8.6449948, 41.1684487], [-8.6449835, 41.1684798], [-8.6449489, 41.1685126], [-8.6449395, 41.1685215]]",6,0,130.275,0
9050,LineString,"[[-8.6451468, 41.1674218], [-8.6450922, 41.1674101], [-8.6449405, 41.1672979], [-8.6444553, 41.1668117], [-8.6442319, 41.1665878], [-8.6441965, 41.1665462], [-8.6441902, 41.16651], [-8.6442126, 41.1664675], [-8.6442864, 41.1664218], [-8.6445666, 41.1662634], [-8.6447728, 41.1661469], [-8.6448341, 41.1661137], [-8.6449232, 41.1660991], [-8.6449956, 41.1661057], [-8.6450741, 41.1661217], [-8.6451891, 41.1661439], [-8.6452347, 41.1661527], [-8.6456717, 41.1662385], [-8.6461051, 41.1663237], [-8.6461822, 41.1663385]]",6,0,317.565,0
9051,LineString,"[[-8.6451468, 41.1674218], [-8.6452214, 41.1674377], [-8.6454805, 41.1675488]]",6,0,31.45,0
9052,LineString,"[[-8.6529572, 41.1603308], [-8.6532529, 41.1607571]]",12,0,53.477,0
9053,LineString,"[[-8.6529572, 41.1603308], [-8.6531905, 41.1602384]]",6,0,22.068,0
9054,LineString,"[[-8.6529572, 41.1603308], [-8.6526909, 41.1604364]]",6,0,25.197,0
9055,LineString,"[[-8.6532529, 41.1607571], [-8.6529572, 41.1603308]]",12,0,53.477,0
9056,LineString,"[[-8.6534459, 41.1601372], [-8.653691, 41.1605071]]",12,0,45.965,0
9057,LineString,"[[-8.6534459, 41.1601372], [-8.6537976, 41.1599988]]",6,0,33.222,0
9058,LineString,"[[-8.6534459, 41.1601372], [-8.6531905, 41.1602384]]",6,0,24.160999999999998,0
9059,LineString,"[[-8.653691, 41.1605071], [-8.6534459, 41.1601372]]",12,0,45.965,0
9060,LineString,"[[-8.6448973, 41.1493757], [-8.6449631, 41.1493984], [-8.6450574, 41.1494531], [-8.6451406, 41.1494987], [-8.645207, 41.1495515], [-8.6453972, 41.1497718], [-8.6456878, 41.1501398]]",12,0,109.554,0
9061,LineString,"[[-8.6454093, 41.1605642], [-8.6447926, 41.1604583], [-8.6447458, 41.1604503], [-8.6444722, 41.1604074], [-8.6443836, 41.1603961], [-8.6443123, 41.160387], [-8.6441811, 41.1603705], [-8.6441372, 41.1603646], [-8.6439449, 41.1603361]]",2,2,125.22,0
9062,LineString,"[[-8.6454093, 41.1605642], [-8.6454627, 41.1605099], [-8.645488, 41.1604698], [-8.6456213, 41.1600185], [-8.6456658, 41.1598676]]",6,0,81.045,0
9063,LineString,"[[-8.6456658, 41.1598676], [-8.6456213, 41.1600185], [-8.645488, 41.1604698], [-8.6454627, 41.1605099], [-8.6454093, 41.1605642]]",6,0,81.045,0
9064,LineString,"[[-8.6474042, 41.1657167], [-8.6474495, 41.1659501]]",4,0,26.228,0
9065,LineString,"[[-8.6474042, 41.1657167], [-8.6469312, 41.1655402]]",6,0,44.191,0
9066,LineString,"[[-8.6474042, 41.1657167], [-8.6473859, 41.1655503], [-8.6474125, 41.1654687], [-8.6474231, 41.1654363], [-8.6474503, 41.1653529]]",4,0,41.168,0
9067,LineString,"[[-8.6469312, 41.1655402], [-8.6474042, 41.1657167]]",6,0,44.191,0
9068,LineString,"[[-8.6469312, 41.1655402], [-8.647244, 41.1654287], [-8.6474503, 41.1653529]]",6,0,48.187,0
9069,LineString,"[[-8.6469312, 41.1655402], [-8.6468772, 41.1655556], [-8.6468145, 41.1655735], [-8.6467248, 41.1656196], [-8.6466371, 41.1656535], [-8.6465746, 41.1656625], [-8.6465121, 41.1656562]]",6,0,38.396,0
9070,LineString,"[[-8.6474503, 41.1653529], [-8.6474231, 41.1654363], [-8.6474125, 41.1654687], [-8.6473859, 41.1655503], [-8.6474042, 41.1657167]]",4,0,41.168,0
9071,LineString,"[[-8.6474503, 41.1653529], [-8.647679, 41.1652204], [-8.6477465, 41.1651771], [-8.6479128, 41.1650608], [-8.6480691, 41.1649713]]",4,0,67.021,0
9072,LineString,"[[-8.6474503, 41.1653529], [-8.647244, 41.1654287], [-8.6469312, 41.1655402]]",6,0,48.187,0
9073,LineString,"[[-8.6086792, 41.1705617], [-8.6087698, 41.170564], [-8.6088664, 41.1705664], [-8.6090719, 41.1705893], [-8.6092124, 41.1706152], [-8.6098057, 41.1708314]]",6,0,100.34700000000001,0
9074,LineString,"[[-8.6086792, 41.1705617], [-8.6086465, 41.1702616], [-8.6086744, 41.1702267]]",6,0,38.010999999999996,0
9075,LineString,"[[-8.6086744, 41.1702267], [-8.6086465, 41.1702616], [-8.6086792, 41.1705617]]",6,0,38.010999999999996,0
9076,LineString,"[[-8.6030773, 41.1699337], [-8.6021352, 41.1698873]]",4,0,79.025,0
9077,LineString,"[[-8.6030773, 41.1699337], [-8.6034918, 41.1699541]]",4,0,34.769,0
9078,LineString,"[[-8.6030773, 41.1699337], [-8.6030055, 41.1700309], [-8.602946, 41.1701111], [-8.6028786, 41.1702197], [-8.6028529, 41.1702851], [-8.6028554, 41.1703395], [-8.6028943, 41.1704487]]",6,0,62.118,0
9079,LineString,"[[-8.6028943, 41.1704487], [-8.6028554, 41.1703395], [-8.6028529, 41.1702851], [-8.6028786, 41.1702197], [-8.602946, 41.1701111], [-8.6030055, 41.1700309], [-8.6030773, 41.1699337]]",6,0,62.118,0
9080,LineString,"[[-8.5817615, 41.1789623], [-8.5815358, 41.1790053], [-8.5812423, 41.1789589], [-8.5807823, 41.1789875]]",6,0,83.214,0
9081,LineString,"[[-8.5763044, 41.1737927], [-8.5761784, 41.173756], [-8.575967, 41.1736688], [-8.5757881, 41.1736091], [-8.5755889, 41.1736014], [-8.5754344, 41.1736213], [-8.5753226, 41.1736963], [-8.5753084, 41.1737805], [-8.5753856, 41.1739687], [-8.5754527, 41.1741783], [-8.5754384, 41.1743086]]",5,0,160.063,0
9082,LineString,"[[-8.5754384, 41.1743086], [-8.5760095, 41.174448]]",6,0,50.25,0
9083,LineString,"[[-8.5754384, 41.1743086], [-8.5750852, 41.1742224], [-8.5747881, 41.1741818]]",6,0,56.35,0
9084,LineString,"[[-8.5754384, 41.1743086], [-8.5754527, 41.1741783], [-8.5753856, 41.1739687], [-8.5753084, 41.1737805], [-8.5753226, 41.1736963], [-8.5754344, 41.1736213], [-8.5755889, 41.1736014], [-8.5757881, 41.1736091], [-8.575967, 41.1736688], [-8.5761784, 41.173756], [-8.5763044, 41.1737927]]",5,0,160.063,0
9085,LineString,"[[-8.5754384, 41.1743086], [-8.5754421, 41.174383], [-8.5755065, 41.1745566], [-8.5755172, 41.1746455], [-8.5754823, 41.1748474], [-8.5754314, 41.1749584], [-8.5753992, 41.175024], [-8.5753976, 41.1750438], [-8.5753938, 41.1750896], [-8.575414, 41.1751361]]",6,0,94.469,0
9086,LineString,"[[-8.592981, 41.1576945], [-8.5926646, 41.1582489]]",12,0,67.097,0
9087,LineString,"[[-8.5926646, 41.1582489], [-8.592981, 41.1576945]]",12,0,67.097,0
9088,LineString,"[[-8.5926646, 41.1582489], [-8.5924336, 41.1581868]]",12,0,20.535,0
9089,LineString,"[[-8.5926646, 41.1582489], [-8.5926106, 41.1583447], [-8.5925966, 41.1583886], [-8.5926133, 41.1584464]]",12,0,23.169,0
9090,LineString,"[[-8.5924336, 41.1581868], [-8.5926646, 41.1582489]]",12,0,20.535,0
9091,LineString,"[[-8.5924336, 41.1581868], [-8.5923605, 41.1581701], [-8.591721, 41.1580071]]",12,0,62.918,0
9092,LineString,"[[-8.5924336, 41.1581868], [-8.5924297, 41.1581366], [-8.5924511, 41.1581036], [-8.5924885, 41.1580559]]",12,0,15.834000000000001,0
9093,LineString,"[[-8.5888602, 41.1541494], [-8.5880437, 41.1534368]]",6,0,104.65100000000001,2
9094,LineString,"[[-8.5888602, 41.1541494], [-8.5893953, 41.154631]]",6,0,69.82,2
9095,LineString,"[[-8.5888602, 41.1541494], [-8.5877381, 41.1547825]]",6,0,117.395,0
9096,LineString,"[[-8.5877381, 41.1547825], [-8.5888602, 41.1541494]]",6,0,117.395,0
9097,LineString,"[[-8.591349, 41.1495024], [-8.5915471, 41.1495017], [-8.5917128, 41.1494956], [-8.5918167, 41.149494], [-8.5920356, 41.149502], [-8.5920459, 41.149492], [-8.5920476, 41.1494693], [-8.5920541, 41.1493661], [-8.5920761, 41.1492605]]",6,0,84.838,0
9098,LineString,"[[-8.591349, 41.1495024], [-8.5913662, 41.1492935], [-8.5913952, 41.1492375]]",6,0,29.956999999999997,0
9099,LineString,"[[-8.591349, 41.1495024], [-8.5913299, 41.1497399], [-8.5913083, 41.1498706], [-8.5912774, 41.1501632]]",6,0,73.74,0
9100,LineString,"[[-8.6009648, 41.1481397], [-8.6016437, 41.1473263]]",4,1,106.82600000000001,0
9101,LineString,"[[-8.6009648, 41.1481397], [-8.6006146, 41.1475418]]",12,0,72.663,0
9102,LineString,"[[-8.6006146, 41.1475418], [-8.6001212, 41.1477073]]",4,1,45.227,0
9103,LineString,"[[-8.6001927, 41.1577949], [-8.6002336, 41.1578056]]",6,0,3.625,0
9104,LineString,"[[-8.6001927, 41.1577949], [-8.600174, 41.1578348], [-8.6001279, 41.1579656], [-8.60004, 41.1585703]]",12,0,87.39399999999999,0
9105,LineString,"[[-8.60004, 41.1585703], [-8.6001279, 41.1579656], [-8.600174, 41.1578348], [-8.6001927, 41.1577949]]",12,0,87.39399999999999,0
9106,LineString,"[[-8.6204314, 41.1658284], [-8.6193399, 41.1657856]]",6,0,91.492,5
9107,LineString,"[[-8.6204314, 41.1658284], [-8.6204469, 41.1657243]]",4,2,11.648,5
9108,LineString,"[[-8.6204314, 41.1658284], [-8.6204132, 41.1659517], [-8.62022, 41.167258], [-8.6202041, 41.1674871], [-8.620199, 41.1675609]]",4,2,193.674,5
9109,LineString,"[[-8.6503572, 41.1700748], [-8.6496606, 41.1705482]]",6,0,78.554,0
9110,LineString,"[[-8.6503572, 41.1700748], [-8.6506556, 41.1703115], [-8.6516409, 41.171134]]",6,0,159.436,0
9111,LineString,"[[-8.6496606, 41.1705482], [-8.6489707, 41.1699855]]",6,0,85.145,0
9112,LineString,"[[-8.6496606, 41.1705482], [-8.6503572, 41.1700748]]",6,0,78.554,0
9113,LineString,"[[-8.6496606, 41.1705482], [-8.6503258, 41.1710888], [-8.6509562, 41.171601]]",6,0,159.576,0
9114,LineString,"[[-8.6531179, 41.1702993], [-8.6539462, 41.1704352]]",6,0,70.959,0
9115,LineString,"[[-8.6531179, 41.1702993], [-8.6530927, 41.1703741], [-8.6530103, 41.1704586], [-8.6527725, 41.1705912], [-8.6526088, 41.1706458]]",6,0,59.995,0
9116,LineString,"[[-8.6531179, 41.1702993], [-8.6531304, 41.170262], [-8.6531443, 41.1702139], [-8.6531693, 41.170127], [-8.6531866, 41.1700669], [-8.6533354, 41.1695503], [-8.653358, 41.1694587]]",6,0,95.615,0
9117,LineString,"[[-8.6539462, 41.1704352], [-8.6531179, 41.1702993]]",6,0,70.959,0
9118,LineString,"[[-8.6539462, 41.1704352], [-8.6540549, 41.1703636]]",6,0,12.09,0
9119,LineString,"[[-8.6539462, 41.1704352], [-8.6539354, 41.1705266], [-8.6539472, 41.1706311], [-8.6539533, 41.1706788], [-8.6539555, 41.1706959], [-8.6539582, 41.1707158], [-8.6539636, 41.1707413], [-8.6539641, 41.1707555], [-8.6539619, 41.1707696], [-8.6539589, 41.1707831], [-8.6539545, 41.1707955], [-8.6539486, 41.170805], [-8.6539411, 41.1708188], [-8.6539343, 41.1708352], [-8.6539277, 41.1708557], [-8.6539238, 41.1708771], [-8.653918, 41.1709374], [-8.6539151, 41.170968], [-8.6538491, 41.171008]]",6,0,67.014,0
9120,LineString,"[[-8.6540549, 41.1703636], [-8.6539462, 41.1704352]]",6,0,12.09,0
9121,LineString,"[[-8.6563418, 41.1730892], [-8.6562989, 41.1730616]]",6,1,4.724,0
9122,LineString,"[[-8.6563418, 41.1730892], [-8.6564833, 41.1731875], [-8.6565119, 41.1732074], [-8.6565566, 41.1732384], [-8.6566375, 41.1732946], [-8.6566713, 41.1733181], [-8.6566798, 41.173324], [-8.6567047, 41.1733413], [-8.6568625, 41.1734509]]",12,0,59.303999999999995,0
9123,LineString,"[[-8.6563418, 41.1730892], [-8.656535, 41.1729375], [-8.6565518, 41.1729243], [-8.6567474, 41.1727707]]",6,1,49.059,0
9124,LineString,"[[-8.6567474, 41.1727707], [-8.6567108, 41.1727439]]",6,1,4.274,0
9125,LineString,"[[-8.6567474, 41.1727707], [-8.6568874, 41.1728727], [-8.6569133, 41.1728917], [-8.6569282, 41.1729025], [-8.6569456, 41.1729152], [-8.6571092, 41.1730345], [-8.6571407, 41.1730575]]",6,1,45.833,0
9126,LineString,"[[-8.6567474, 41.1727707], [-8.6569318, 41.172626], [-8.6569507, 41.1726112], [-8.6571022, 41.1724922], [-8.6571361, 41.1724656]]",6,1,47.005,0
9127,LineString,"[[-8.6573016, 41.1723356], [-8.6574812, 41.1721946]]",6,1,21.721,0
9128,LineString,"[[-8.6573016, 41.1723356], [-8.6574844, 41.1724708], [-8.6574945, 41.1724783], [-8.6576909, 41.1726237]]",12,0,45.693999999999996,0
9129,LineString,"[[-8.6574812, 41.1721946], [-8.6576385, 41.1720711]]",6,1,19.024,0
9130,LineString,"[[-8.6574812, 41.1721946], [-8.6576624, 41.1723317], [-8.6576748, 41.1723411], [-8.6578659, 41.1724857]]",12,0,45.657,0
9131,LineString,"[[-8.6580365, 41.1717585], [-8.6581258, 41.1718227], [-8.6582333, 41.1719019], [-8.6583644, 41.1719986], [-8.6584261, 41.172044]]",4,0,45.511,5
9132,LineString,"[[-8.6576385, 41.1720711], [-8.6575955, 41.1720421]]",6,1,4.832,0
9133,LineString,"[[-8.6576385, 41.1720711], [-8.6576462, 41.172065], [-8.6576706, 41.1720459], [-8.6577205, 41.1720067], [-8.6578369, 41.1719153], [-8.6578542, 41.1719017], [-8.6580365, 41.1717585]]",6,1,48.146,0
9134,LineString,"[[-8.6571361, 41.1724656], [-8.6570977, 41.1724348]]",6,1,4.697,0
9135,LineString,"[[-8.6571361, 41.1724656], [-8.6571489, 41.1724556], [-8.6572105, 41.1724071], [-8.6573016, 41.1723356]]",6,1,20.021,0
9136,LineString,"[[-8.6644342, 41.1637446], [-8.6637001, 41.1636201]]",2,0,62.992,0
9137,LineString,"[[-8.6644342, 41.1637446], [-8.6644119, 41.1638098], [-8.6643864, 41.1638838]]",2,0,15.987,0
9138,LineString,"[[-8.6643864, 41.1638838], [-8.6644792, 41.1638995], [-8.6645067, 41.1639041]]",2,2,10.32,0
9139,LineString,"[[-8.6645067, 41.1639041], [-8.6646635, 41.1639305], [-8.6648192, 41.1639566], [-8.6648887, 41.1639683], [-8.6650445, 41.1639945], [-8.6654797, 41.1640677], [-8.6657169, 41.1641076], [-8.665756, 41.1641142], [-8.6660651, 41.1641661], [-8.6661082, 41.1641734], [-8.6665689, 41.1642509], [-8.6666387, 41.1642626], [-8.666918, 41.1643096], [-8.6669895, 41.1643216], [-8.6671209, 41.164344], [-8.667201, 41.1643572], [-8.6674216, 41.1643942], [-8.6675735, 41.1644198], [-8.6676683, 41.1644357], [-8.6678199, 41.1644612], [-8.6682226, 41.1645289], [-8.6682651, 41.1645361], [-8.668518, 41.1645786]]",2,2,344.061,0
9140,LineString,"[[-8.6645067, 41.1639041], [-8.6645295, 41.1638311], [-8.6645503, 41.1637643]]",2,0,15.968,0
9141,LineString,"[[-8.6645503, 41.1637643], [-8.6644342, 41.1637446]]",2,0,9.963,0
